fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,approximate_number_of_worms,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
890bed22-9df9-4ec6-9ac5-e39d9d08bb7b,2019-12-11 20:22:52 UTC,2019-12-11 20:28:29 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-11 20:28:40 UTC,2019-12-11 20:28:40 UTC,1,,2019DecemberHawaii,,42.0565168,-87.6736712,POINT (-87.6736712 42.0565168),358715bb-c313-43b3-ae41-e872b685dc38,Yes,Proliferating (25+),c2d6a681-1a43-4e5d-bc10-524eb21aad14,,https://web.fulcrumapp.com/photos/view?photos=c2d6a681-1a43-4e5d-bc10-524eb21aad14,2019-12-11,14:22,162.800003051758,13.455,,,
60173216-4799-421b-b24b-be7d965f40f3,2019-12-11 20:31:44 UTC,2019-12-11 20:37:19 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-11 20:36:04 UTC,2019-12-11 20:37:23 UTC,2,,2019DecemberHawaii,,42.0564998,-87.6736996,POINT (-87.6736996 42.0564998),6d5df672-2742-48db-9542-d72da83bbf69,Yes,Some (11-25),ac378160-ea5c-43bb-8bb2-c7b3df1adbe5,,https://web.fulcrumapp.com/photos/view?photos=ac378160-ea5c-43bb-8bb2-c7b3df1adbe5,2019-12-11,14:31,162.800003051758,16.058,,,
709ac08e-3764-4540-a275-a405b15870d0,2019-12-11 20:02:15 UTC,2019-12-11 20:13:52 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 20:39:36 UTC,2019-12-11 20:39:36 UTC,1,,2019DecemberHawaii,,42.0565263,-87.6736994,POINT (-87.6736994 42.0565263),fc68ccb6-94bd-477f-9845-f23a5b2d630b,Yes,Few (4-10),139b66b6-92f4-4038-b16c-a697ae9b1d1e,,https://web.fulcrumapp.com/photos/view?photos=139b66b6-92f4-4038-b16c-a697ae9b1d1e,2019-12-11,14:02,162.800003051758,12.814,,,
2b8c37fc-5aaf-4a08-9a70-2a64d484dc2b,2019-12-11 20:14:10 UTC,2019-12-11 20:15:27 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 20:39:37 UTC,2019-12-11 20:39:37 UTC,1,,2019DecemberHawaii,,42.0565221,-87.673732,POINT (-87.673732 42.0565221),2884ed0d-26ee-441d-bae8-dedc44c99bc5,No,,,,,2019-12-11,14:14,162.800003051758,13.856,,,279.28256
421cc88f-ef76-4ebb-ac54-8ac72364124c,2019-12-11 20:15:50 UTC,2019-12-11 20:28:47 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 20:39:37 UTC,2019-12-11 20:39:37 UTC,1,,2019DecemberHawaii,,42.0565198,-87.673706,POINT (-87.673706 42.0565198),b9bf4f7f-1af8-48c0-b47f-113001bc00bd,Yes,Few (4-10),f782c0d9-2004-4196-96f9-34d85ba4b046,,https://web.fulcrumapp.com/photos/view?photos=f782c0d9-2004-4196-96f9-34d85ba4b046,2019-12-11,14:15,162.800003051758,13.324,,,328.2534
3c126a2b-c6dd-4feb-919a-2f0395eda14e,2019-12-11 20:28:50 UTC,2019-12-11 20:37:16 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 20:39:37 UTC,2019-12-11 20:39:37 UTC,1,,2019DecemberHawaii,,42.056494,-87.6737409,POINT (-87.6737409 42.056494),e22873e5-d120-4911-9388-25e65f1335e8,Yes,Few (4-10),b3a15936-863f-4535-94ca-7c6d143573b2,,https://web.fulcrumapp.com/photos/view?photos=b3a15936-863f-4535-94ca-7c6d143573b2,2019-12-11,14:28,162.800003051758,13.567,,,223.85657
2423a57e-5681-4824-95f2-3157e393f3e2,2019-12-11 20:38:19 UTC,2019-12-11 20:42:51 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-11 20:42:57 UTC,2019-12-11 20:42:57 UTC,1,,2019DecemberHawaii,,42.0565094,-87.6736829,POINT (-87.6736829 42.0565094),13b047ee-eb69-4263-bbe4-8b916ff4343d,Yes,Some (11-25),576cfe3a-b3db-43ae-b7d1-76e43567773d,,https://web.fulcrumapp.com/photos/view?photos=576cfe3a-b3db-43ae-b7d1-76e43567773d,2019-12-11,14:38,162.800003051758,14.306,,,
da49ba87-ac44-40f5-ab21-0937c2c05c13,2019-12-11 20:44:50 UTC,2019-12-11 20:53:18 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-11 20:53:24 UTC,2019-12-11 20:53:24 UTC,1,,2019DecemberHawaii,,42.0565093,-87.6736832,POINT (-87.6736832 42.0565093),b611d73d-4466-4d83-9fa5-b9134a0b30ea,Yes,Some (11-25),ac0891ee-38a0-43c3-baee-11f053c31f66,,https://web.fulcrumapp.com/photos/view?photos=ac0891ee-38a0-43c3-baee-11f053c31f66,2019-12-11,14:44,162.800003051758,14.231,,,
8324f75e-0cb3-48bb-ba6b-068f30585fc9,2019-12-11 20:29:59 UTC,2019-12-11 20:40:30 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-11 20:54:34 UTC,2019-12-11 20:54:34 UTC,1,,2019DecemberHawaii,,42.0565191,-87.6737066,POINT (-87.6737066 42.0565191),72bbf23f-5a1d-47ad-a2f0-51f662d2ca86,Yes,Very Few (1-3),,,,2019-12-11,14:29,162.800003051758,12.997,,,51.187916
b5d00c89-0ee6-47b1-81a4-8ea14c9c0a36,2019-12-11 20:38:15 UTC,2019-12-11 20:40:20 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-11 20:54:34 UTC,2019-12-11 20:54:34 UTC,1,,2019DecemberHawaii,,42.0565296,-87.673709,POINT (-87.673709 42.0565296),e5712c71-42a2-466e-b3cc-7dd2d4e6d956,Tracks,,,,,2019-12-11,14:38,162.800003051758,12.995,,,310.43817
b7d34047-94af-478b-b5b0-a1edfda9fe20,2019-12-11 20:46:52 UTC,2019-12-11 20:54:28 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-11 20:54:35 UTC,2019-12-11 20:54:35 UTC,1,,2019DecemberHawaii,,42.0565183,-87.6737082,POINT (-87.6737082 42.0565183),5afd1469-4641-43a5-a53b-db7130c519ba,Yes,Few (4-10),,,,2019-12-11,14:46,162.800003051758,13.356,,,
abfd7088-3cb7-4b75-8bfd-89aa56870b7e,2019-12-11 19:56:30 UTC,2019-12-11 20:05:25 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:55 UTC,2019-12-11 21:15:55 UTC,1,,2019DecemberHawaii,,42.0565196,-87.6737185,POINT (-87.6737185 42.0565196),4b340b3a-52bb-42b1-9a65-a612e3d9e516,Tracks,,7bfe8b6f-0f71-43f5-ac7d-1c63ee19aa26,,https://web.fulcrumapp.com/photos/view?photos=7bfe8b6f-0f71-43f5-ac7d-1c63ee19aa26,2019-12-11,13:56,162.800003051758,13.619,,,
0d749641-a4fd-41e8-98e2-09704c34d565,2019-12-11 20:07:14 UTC,2019-12-11 20:14:22 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:56 UTC,2019-12-11 21:15:56 UTC,1,,2019DecemberHawaii,,42.0565153,-87.6737084,POINT (-87.6737084 42.0565153),efdd1864-7496-48cf-9f9f-ae7936e17a32,Yes,Few (4-10),f0f458cf-49f1-4125-a100-018d7fd831e0,,https://web.fulcrumapp.com/photos/view?photos=f0f458cf-49f1-4125-a100-018d7fd831e0,2019-12-11,14:07,162.800003051758,14.883,,,312.9295
158f35ff-a989-4c79-920d-7b429117865a,2019-12-11 20:18:07 UTC,2019-12-11 20:30:11 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:57 UTC,2019-12-11 21:15:57 UTC,1,,2019DecemberHawaii,,42.0565264,-87.6737012,POINT (-87.6737012 42.0565264),2adaadf0-94cb-4a2d-9cc6-96b1c80c821e,Yes,Few (4-10),8f5e3a6d-d5a9-4115-a0db-8edb3bf2f037,,https://web.fulcrumapp.com/photos/view?photos=8f5e3a6d-d5a9-4115-a0db-8edb3bf2f037,2019-12-11,14:18,162.800003051758,13.438,,,71.391235
0e326075-b9a7-4ede-93f8-4b977ecaac7a,2019-12-11 20:31:57 UTC,2019-12-11 20:41:29 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:57 UTC,2019-12-11 21:15:57 UTC,1,,2019DecemberHawaii,,42.0565196,-87.6737181,POINT (-87.6737181 42.0565196),5d721e71-a637-45e0-bf63-eba1fde48414,Yes,Very Few (1-3),4779b7a3-ab7f-4c28-921d-d736e1886830,,https://web.fulcrumapp.com/photos/view?photos=4779b7a3-ab7f-4c28-921d-d736e1886830,2019-12-11,14:31,162.800003051758,13.324,,,
af9d7449-edc0-448e-8124-503359c78f09,2019-12-11 20:42:44 UTC,2019-12-11 21:02:47 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:57 UTC,2019-12-11 21:15:57 UTC,1,,2019DecemberHawaii,,42.0565189,-87.6737191,POINT (-87.6737191 42.0565189),462c9b96-4e4b-4b59-b95d-9c403a0094fc,Yes,Very Few (1-3),d4f27da8-c324-4356-8ed7-b913378a3916,,https://web.fulcrumapp.com/photos/view?photos=d4f27da8-c324-4356-8ed7-b913378a3916,2019-12-11,14:42,162.800003051758,13.103,,,
c4afc3e8-777c-4c94-859e-9ae4f6771a2a,2019-12-11 21:02:49 UTC,2019-12-11 21:05:20 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:58 UTC,2019-12-11 21:15:58 UTC,1,,2019DecemberHawaii,,42.0565298,-87.6737111,POINT (-87.6737111 42.0565298),0e0597cc-c5d0-4b55-9010-9fa6d26f3eaf,No,,c3a4be6f-562b-4205-9c5f-dd565af82862,,https://web.fulcrumapp.com/photos/view?photos=c3a4be6f-562b-4205-9c5f-dd565af82862,2019-12-11,15:02,162.800003051758,13.23,,,227.0983
2965d3f2-d7b6-4b23-8a2b-1ea545ca2ffd,2019-12-11 21:06:32 UTC,2019-12-11 21:15:39 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:15:58 UTC,2019-12-11 21:15:58 UTC,1,,2019DecemberHawaii,,42.0565614,-87.6738147,POINT (-87.6738147 42.0565614),0ddba449-3f79-47c1-96c1-073abaab17fd,Yes,Few (4-10),fe8ddfd4-199d-48e0-b3eb-5bff7ba2ed5c,,https://web.fulcrumapp.com/photos/view?photos=fe8ddfd4-199d-48e0-b3eb-5bff7ba2ed5c,2019-12-11,15:06,,122.4,,,
461419ce-84cc-4c2f-98d1-7e675fc440c8,2019-12-11 21:22:49 UTC,2019-12-11 21:24:39 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 21:25:11 UTC,2019-12-11 21:25:11 UTC,1,,2019DecemberHawaii,,42.0565164,-87.6736711,POINT (-87.6736711 42.0565164),6e9ec908-61e3-4c72-bf12-ce06698f5d0c,No,,ca8f4eb1-c764-4eb3-b514-16144e8b36fd,,https://web.fulcrumapp.com/photos/view?photos=ca8f4eb1-c764-4eb3-b514-16144e8b36fd,2019-12-11,15:22,162.800003051758,13.185,,,
c5d230bf-776c-4c1a-acee-47c111574d57,2019-12-11 21:27:29 UTC,2019-12-11 21:33:01 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:06 UTC,2019-12-11 22:32:06 UTC,1,,2019DecemberHawaii,,42.0565105,-87.6737189,POINT (-87.6737189 42.0565105),14c09a67-f4f4-4838-bd20-c092a90090bb,Yes,Some (11-25),042d8c1c-3a79-4ca0-9972-fa542b417755,,https://web.fulcrumapp.com/photos/view?photos=042d8c1c-3a79-4ca0-9972-fa542b417755,2019-12-11,15:27,162.800003051758,13.442,,,14.013804
1070f4db-de91-464f-9a93-698a60b5b99a,2019-12-11 21:35:40 UTC,2019-12-11 21:42:29 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:07 UTC,2019-12-11 22:32:07 UTC,1,,2019DecemberHawaii,,42.0565537,-87.6736949,POINT (-87.6736949 42.0565537),29174147-12c5-45f7-b754-ab4708cd7d3f,Yes,Some (11-25),af9e99bc-7236-499c-a05a-26bb932fa11d,,https://web.fulcrumapp.com/photos/view?photos=af9e99bc-7236-499c-a05a-26bb932fa11d,2019-12-11,15:35,162.800003051758,15.013,,,342.32944
fc93e2bb-db84-47c3-ad8b-685c25a1392e,2019-12-11 21:44:36 UTC,2019-12-11 21:49:30 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:07 UTC,2019-12-11 22:32:07 UTC,1,,2019DecemberHawaii,,42.0565189,-87.6737077,POINT (-87.6737077 42.0565189),399fed37-1daf-4a9b-b739-282484828fc8,Yes,Proliferating (25+),1dbbb027-2192-4726-81da-c1809ed7028f,,https://web.fulcrumapp.com/photos/view?photos=1dbbb027-2192-4726-81da-c1809ed7028f,2019-12-11,15:44,162.800003051758,13.294,,,
a2eca9ef-db04-4c4f-9dbd-e9adb54b5a10,2019-12-11 21:57:26 UTC,2019-12-11 22:07:10 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:09 UTC,2019-12-11 22:32:09 UTC,1,,2019DecemberHawaii,,42.0565241,-87.6736832,POINT (-87.6736832 42.0565241),2e4646d7-9783-4057-a31b-ea1327a6331a,Yes,Some (11-25),02545730-a60b-42d3-9a29-b72cf86aab25,,https://web.fulcrumapp.com/photos/view?photos=02545730-a60b-42d3-9a29-b72cf86aab25,2019-12-11,15:57,162.800003051758,14.114,,,
ba4c0230-20db-47cd-8581-767a39b3c215,2019-12-11 22:09:29 UTC,2019-12-11 22:11:01 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:09 UTC,2019-12-11 22:32:09 UTC,1,,2019DecemberHawaii,,42.0565167,-87.6736848,POINT (-87.6736848 42.0565167),067031a7-f4f7-4269-901a-127958394a8d,No,,36664078-718b-4ead-b4e5-8f2d38ea6228,,https://web.fulcrumapp.com/photos/view?photos=36664078-718b-4ead-b4e5-8f2d38ea6228,2019-12-11,16:09,162.800003051758,15.959,,,
9a45285d-56ec-4c0c-8bbc-58d0eb61f292,2019-12-11 22:11:39 UTC,2019-12-11 22:13:27 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:10 UTC,2019-12-11 22:32:10 UTC,1,,2019DecemberHawaii,,42.0565247,-87.6736826,POINT (-87.6736826 42.0565247),2d6e8728-8bfc-4c81-8ac6-41cc406bbb28,No,,f2a520ed-c8b2-4dc7-816f-d2de7b9a3386,,https://web.fulcrumapp.com/photos/view?photos=f2a520ed-c8b2-4dc7-816f-d2de7b9a3386,2019-12-11,16:11,162.800003051758,13.239,,,
12bc9d89-fe67-46d9-86d4-c674f6473bb6,2019-12-11 22:14:21 UTC,2019-12-11 22:14:43 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:10 UTC,2019-12-11 22:32:10 UTC,1,,2019DecemberHawaii,,42.0565196,-87.6737188,POINT (-87.6737188 42.0565196),aa05d698-377d-4cae-9ea1-eddadce73a4e,No,,5d7e9f0b-5674-44f3-8d59-999cd8e9da60,,https://web.fulcrumapp.com/photos/view?photos=5d7e9f0b-5674-44f3-8d59-999cd8e9da60,2019-12-11,16:14,162.800003051758,13.388,,,
727f8abf-60e6-4dba-ad13-b5f333703893,2019-12-11 22:15:52 UTC,2019-12-11 22:19:24 UTC,nicoleroberto2018@u.northwestern.edu,nicoleroberto2018@u.northwestern.edu,2019-12-11 22:32:10 UTC,2019-12-11 22:32:10 UTC,1,,2019DecemberHawaii,,42.0565082,-87.6737425,POINT (-87.6737425 42.0565082),a5b1f347-5a6b-4b65-b741-5296a5d6d25d,Tracks,,1b678433-8d64-49fd-9d22-244ba32995c9,,https://web.fulcrumapp.com/photos/view?photos=1b678433-8d64-49fd-9d22-244ba32995c9,2019-12-11,16:15,162.800003051758,13.135,,,229.68738
441b7e8a-1564-48ec-bb4c-1d6980c82b1f,2019-12-11 20:46:05 UTC,2019-12-11 20:48:50 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:09 UTC,2019-12-11 23:09:09 UTC,1,,2019DecemberHawaii,,42.0565117,-87.6737182,POINT (-87.6737182 42.0565117),5c524799-aea8-4603-8353-16808d64cd3d,No,,955238cb-285c-4e0e-9377-7944bfbc4fbf,,https://web.fulcrumapp.com/photos/view?photos=955238cb-285c-4e0e-9377-7944bfbc4fbf,2019-12-11,14:46,162.800003051758,13.049,,,
cc960ea6-d3c9-460b-b539-575703a5f6a0,2019-12-11 20:53:16 UTC,2019-12-11 20:58:49 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:10 UTC,2019-12-11 23:09:10 UTC,1,,2019DecemberHawaii,,42.0565167,-87.6736836,POINT (-87.6736836 42.0565167),94eabfaa-f132-41c8-ae8f-8a9498dcc46f,Yes,Very Few (1-3),d0f20ac7-8740-451b-a201-1d96631d45c7,,https://web.fulcrumapp.com/photos/view?photos=d0f20ac7-8740-451b-a201-1d96631d45c7,2019-12-11,14:53,162.800003051758,13.291,,,
a75f8f7f-85ad-494f-9be3-ef1d89683588,2019-12-11 20:59:39 UTC,2019-12-11 21:05:26 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:11 UTC,2019-12-11 23:09:11 UTC,1,,2019DecemberHawaii,,42.0565679,-87.6736883,POINT (-87.6736883 42.0565679),7f311ff3-4a07-4472-8d33-14ec80790646,Yes,Proliferating (25+),cbf3eccb-d22c-438d-ae75-6b9982a3dcda,,https://web.fulcrumapp.com/photos/view?photos=cbf3eccb-d22c-438d-ae75-6b9982a3dcda,2019-12-11,14:59,162.900009155273,23.3,,,
346eb081-6f08-4fd1-aa47-fe85682c0621,2019-12-11 21:06:10 UTC,2019-12-11 21:12:11 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:11 UTC,2019-12-11 23:09:11 UTC,1,,2019DecemberHawaii,,42.0565192,-87.6737188,POINT (-87.6737188 42.0565192),98bb724a-4c70-411f-a468-6d06dc2b05de,Yes,Few (4-10),349908d1-5cc7-4782-b949-b2488c61b825,,https://web.fulcrumapp.com/photos/view?photos=349908d1-5cc7-4782-b949-b2488c61b825,2019-12-11,15:06,162.800003051758,13.548,,,
bd6b15e6-e71d-41f0-bfec-3f68cc918c31,2019-12-11 21:16:26 UTC,2019-12-11 21:21:04 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:12 UTC,2019-12-11 23:09:12 UTC,1,,2019DecemberHawaii,,42.0565186,-87.6737065,POINT (-87.6737065 42.0565186),d2843193-3c4a-4832-97e3-aa33838e8590,Yes,Some (11-25),ede30c36-4a9f-4190-a569-da3a47d86882,,https://web.fulcrumapp.com/photos/view?photos=ede30c36-4a9f-4190-a569-da3a47d86882,2019-12-11,15:16,162.800003051758,12.984,,,
92d476b9-54a4-47e5-8ced-6b6c8324b93a,2019-12-11 21:24:40 UTC,2019-12-11 21:30:14 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:12 UTC,2019-12-11 23:09:12 UTC,1,,2019DecemberHawaii,,42.0564533,-87.6738002,POINT (-87.6738002 42.0564533),b40c7355-2bd2-488d-86a9-217670567fb9,Yes,Very Few (1-3),8ea99e19-af9f-4fe4-9b7f-44804bb243cb,,https://web.fulcrumapp.com/photos/view?photos=8ea99e19-af9f-4fe4-9b7f-44804bb243cb,2019-12-11,15:24,162.800003051758,13.468,,,
2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,2019-12-11 21:30:56 UTC,2019-12-11 21:34:32 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-11 23:09:13 UTC,2019-12-11 23:09:13 UTC,1,,2019DecemberHawaii,,42.0565193,-87.6737068,POINT (-87.6737068 42.0565193),4cd743f9-afa1-4338-9f10-de8e91dd6a41,Yes,Few (4-10),2d1f6e62-3660-43ac-a451-2dbc5baf02e0,,https://web.fulcrumapp.com/photos/view?photos=2d1f6e62-3660-43ac-a451-2dbc5baf02e0,2019-12-11,15:30,162.800003051758,12.653,,,
